record_id,municipality,category,name,address,lat,lng,coordinateSource,toiletLocation,floor,insideOutside,gateStatus,openingHours,wheelchair,ostomate,babyChangingTable,babyChair,largeBed,handrail,emergencyButton,powderRoom,freeUse,generalPublicUse,imageUrl,imageSourceUrl,imageType,imageLicense,sourceUrl,sourceType,verificationStatus,researchNote
GS-TK-000081,台東区,PUBLIC,竹町,東京都台東区台東4-21-3,35.7056488,139.7805045,official,,,,,24時間 ２４時間利用可能,あり,,,,,,,,,はい,,,,,https://www.city.taito.lg.jp/kusei/online/opendata/seikatu/shisethutizujouhou.files/20250314_koshu_koen_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（台東区公表）
GS-TK-000082,台東区,PUBLIC,待乳山聖天,東京都台東区浅草7-4-9,35.71747474,139.8026853,official,,,,,24時間 ２４時間利用可能,,,あり,,,,,,,はい,,,,,https://www.city.taito.lg.jp/kusei/online/opendata/seikatu/shisethutizujouhou.files/20250314_koshu_koen_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（台東区公表）
GS-TK-000083,台東区,PUBLIC,上根岸,東京都台東区根岸3-9-6,35.72331778,139.7788264,official,,,,,24時間 ２４時間利用可能,,,,,,,,,,はい,,,,,https://www.city.taito.lg.jp/kusei/online/opendata/seikatu/shisethutizujouhou.files/20250314_koshu_koen_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（台東区公表）
GS-TK-000084,台東区,PUBLIC,入谷南,東京都台東区松が谷3-23-7,35.71706299,139.7856486,official,,,,,24時間 ２４時間利用可能,あり,あり,あり,,,,,,,はい,,,,,https://www.city.taito.lg.jp/kusei/online/opendata/seikatu/shisethutizujouhou.files/20250314_koshu_koen_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（台東区公表）
GS-TK-000085,台東区,PUBLIC,大正,東京都台東区入谷2-23-11,35.72107817,139.7877646,official,,,,,24時間 ２４時間利用可能,あり,,あり,,,,,,,はい,,,,,https://www.city.taito.lg.jp/kusei/online/opendata/seikatu/shisethutizujouhou.files/20250314_koshu_koen_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（台東区公表）
GS-TK-000086,台東区,PUBLIC,今戸,東京都台東区今戸2-24-1,35.72136292,139.8061946,official,,,,,24時間 ２４時間利用可能,,,あり,,,,,,,はい,,,,,https://www.city.taito.lg.jp/kusei/online/opendata/seikatu/shisethutizujouhou.files/20250314_koshu_koen_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（台東区公表）
GS-TK-000087,台東区,PUBLIC,京町,東京都台東区千束3-26-18,35.72206378,139.7945503,official,,,,,24時間 ２４時間利用可能,,,あり,,,,,,,はい,,,,,https://www.city.taito.lg.jp/kusei/online/opendata/seikatu/shisethutizujouhou.files/20250314_koshu_koen_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（台東区公表）
GS-TK-000088,台東区,PUBLIC,橋場,東京都台東区橋場2-19-7,35.72785755,139.8072971,official,,,,,24時間 ２４時間利用可能,,,,,,,,,,はい,,,,,https://www.city.taito.lg.jp/kusei/online/opendata/seikatu/shisethutizujouhou.files/20250314_koshu_koen_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（台東区公表）
GS-TK-000089,台東区,PUBLIC,吉原,東京都台東区千束4-40-6,35.72500941,139.7952945,official,,,,,24時間 ２４時間利用可能,,,,,,,,,,はい,,,,,https://www.city.taito.lg.jp/kusei/online/opendata/seikatu/shisethutizujouhou.files/20250314_koshu_koen_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（台東区公表）
GS-TK-000090,台東区,PUBLIC,花園,東京都台東区千束3-20-7,35.72219562,139.7927631,official,,,,,24時間 ２４時間利用可能,,,,,,,,,,はい,,,,,https://www.city.taito.lg.jp/kusei/online/opendata/seikatu/shisethutizujouhou.files/20250314_koshu_koen_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（台東区公表）
GS-TK-000091,台東区,PUBLIC,根岸,東京都台東区根岸4-16-23,35.72566009,139.7855527,official,,,,,24時間 ２４時間利用可能,あり,あり,あり,,,,,,,はい,,,,,https://www.city.taito.lg.jp/kusei/online/opendata/seikatu/shisethutizujouhou.files/20250314_koshu_koen_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（台東区公表）
GS-TK-000092,台東区,PUBLIC,谷中清水町,東京都台東区谷中1-1-32,35.72039134,139.7692687,official,,,,,24時間 ２４時間利用可能,あり,,,,,,,,,はい,,,,,https://www.city.taito.lg.jp/kusei/online/opendata/seikatu/shisethutizujouhou.files/20250314_koshu_koen_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（台東区公表）
GS-TK-000093,台東区,PUBLIC,岡倉天心記念,東京都台東区谷中5-7-10,35.72631593,139.7663588,official,,,,,24時間 ２４時間利用可能,,,,,,,,,,はい,,,,,https://www.city.taito.lg.jp/kusei/online/opendata/seikatu/shisethutizujouhou.files/20250314_koshu_koen_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（台東区公表）
GS-TK-000094,台東区,PUBLIC,隅田１号,東京都台東区花川戸1-1 吾妻橋付近 吾妻橋付近,35.71078918,139.7983456,official,,,,,24時間 ２４時間利用可能,あり,あり,あり,,,,,,,はい,,,,,https://www.city.taito.lg.jp/kusei/online/opendata/seikatu/shisethutizujouhou.files/20250314_koshu_koen_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（台東区公表）
GS-TK-000095,台東区,PUBLIC,隅田２号,東京都台東区花川戸2-1 言問橋付近 言問橋付近,35.71457058,139.8023503,official,,,,,24時間 ２４時間利用可能,あり,あり,あり,,,,,,,はい,,,,,https://www.city.taito.lg.jp/kusei/online/opendata/seikatu/shisethutizujouhou.files/20250314_koshu_koen_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（台東区公表）
GS-TK-000096,台東区,PUBLIC,隅田３号,東京都台東区今戸1-1 野球場前 野球場前,35.7194338,139.8055475,official,,,,,24時間 ２４時間利用可能,,,,,,,,,,はい,,,,,https://www.city.taito.lg.jp/kusei/online/opendata/seikatu/shisethutizujouhou.files/20250314_koshu_koen_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（台東区公表）
GS-TK-000097,台東区,PUBLIC,隅田４号,東京都台東区浅草7-1 山谷堀広場脇 山谷堀広場脇,35.71671192,139.8037174,official,,,,,24時間 ２４時間利用可能,あり,あり,あり,,,,,,,はい,,,,,https://www.city.taito.lg.jp/kusei/online/opendata/seikatu/shisethutizujouhou.files/20250314_koshu_koen_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（台東区公表）
GS-TK-000098,台東区,PUBLIC,隅田公園案内所,東京都台東区花川戸1-1-22,35.7129136,139.8001751,official,,,,,09:30-18:00 案内所の営業時間に準ずる（花見時期は09:00～21：00）,あり,あり,あり,,,,,,,はい,,,,,https://www.city.taito.lg.jp/kusei/online/opendata/seikatu/shisethutizujouhou.files/20250314_koshu_koen_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（台東区公表）
GS-TK-000099,台東区,PUBLIC,天王寺,東京都台東区谷中7-15-5,35.72736048,139.770551,official,,,,,24時間 ２４時間利用可能,,,あり,,,,,,,はい,,,,,https://www.city.taito.lg.jp/kusei/online/opendata/seikatu/shisethutizujouhou.files/20250314_koshu_koen_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（台東区公表）
GS-TK-000100,台東区,PUBLIC,山谷堀,東京都台東区浅草6-45-12 吉野橋際 吉野橋際,35.71914076,139.8016739,official,,,,,24時間 ２４時間利用可能,あり,あり,あり,,,,,,,はい,,,,,https://www.city.taito.lg.jp/kusei/online/opendata/seikatu/shisethutizujouhou.files/20250314_koshu_koen_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（台東区公表）
GS-TK-000101,台東区,PUBLIC,金曽木,東京都台東区根岸4-16-14,35.7258412,139.784463,official,,,,,24時間 ２４時間利用可能,あり,,あり,,,,,,,はい,,,,,https://www.city.taito.lg.jp/kusei/online/opendata/seikatu/shisethutizujouhou.files/20250314_koshu_koen_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（台東区公表）
GS-TK-000102,台東区,PUBLIC,浅草橋,東京都台東区浅草橋1-1-15,35.69621973,139.7851789,official,,,,,24時間 ２４時間利用可能,あり,あり,あり,,,,,,,はい,,,,,https://www.city.taito.lg.jp/kusei/online/opendata/seikatu/shisethutizujouhou.files/20250314_koshu_koen_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（台東区公表）
GS-TK-000103,台東区,PUBLIC,御蔵前,東京都台東区蔵前1-4-8,35.70033443,139.7895121,official,,,,,24時間 ２４時間利用可能 ただしバリアフリートイレのみ09:00～16:00が利用可,あり,あり,あり,,,,,,,はい,,,,,https://www.city.taito.lg.jp/kusei/online/opendata/seikatu/shisethutizujouhou.files/20250314_koshu_koen_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（台東区公表）
GS-TK-000104,台東区,PUBLIC,黒門,東京都台東区上野1-19-3,35.70664824,139.7722664,official,,,,,24時間 ２４時間利用可能,あり,あり,あり,,,,,,,はい,,,,,https://www.city.taito.lg.jp/kusei/online/opendata/seikatu/shisethutizujouhou.files/20250314_koshu_koen_toilet.csv,official_opendata,VERIFIED,自治体標準オープンデータセット（台東区公表）
GS-TK-000105,品川区,PUBLIC,大井町駅前公衆便所,,35.605663,139.734739,official,,,,,,,,,,,,,,,はい,,,,,http://www.city.shinagawa.tokyo.jp/ct/other000081600/toilet.csv,official_opendata,VERIFIED,品川区オープンデータ トイレ情報
GS-TK-000106,品川区,PUBLIC,大崎橋公衆便所,,35.624819,139.723825,official,,,,,,,,,,,,,,,はい,,,,,http://www.city.shinagawa.tokyo.jp/ct/other000081600/toilet.csv,official_opendata,VERIFIED,品川区オープンデータ トイレ情報
GS-TK-000107,品川区,PUBLIC,東大井公衆便所,,35.603819,139.740366,official,,,,,,,,,,,,,,,はい,,,,,http://www.city.shinagawa.tokyo.jp/ct/other000081600/toilet.csv,official_opendata,VERIFIED,品川区オープンデータ トイレ情報
GS-TK-000108,品川区,PUBLIC,居木橋公衆便所,,35.618108,139.733175,official,,,,,,,,,,,,,,,はい,,,,,http://www.city.shinagawa.tokyo.jp/ct/other000081600/toilet.csv,official_opendata,VERIFIED,品川区オープンデータ トイレ情報
GS-TK-000109,品川区,PUBLIC,武蔵小山駅前公衆便所,,35.619863,139.703321,official,,,,,,,,,,,,,,,はい,,,,,http://www.city.shinagawa.tokyo.jp/ct/other000081600/toilet.csv,official_opendata,VERIFIED,品川区オープンデータ トイレ情報
GS-TK-000110,品川区,PUBLIC,新浜川橋北公衆便所,,35.596642,139.740583,official,,,,,,,,,,,,,,,はい,,,,,http://www.city.shinagawa.tokyo.jp/ct/other000081600/toilet.csv,official_opendata,VERIFIED,品川区オープンデータ トイレ情報
GS-TK-000111,品川区,PUBLIC,荏原町駅前公衆便所,,35.603784,139.708096,official,,,,,,,,,,,,,,,はい,,,,,http://www.city.shinagawa.tokyo.jp/ct/other000081600/toilet.csv,official_opendata,VERIFIED,品川区オープンデータ トイレ情報
GS-TK-000112,品川区,PUBLIC,大井水神南公衆便所,,35.589756,139.729248,official,,,,,,,,,,,,,,,はい,,,,,http://www.city.shinagawa.tokyo.jp/ct/other000081600/toilet.csv,official_opendata,VERIFIED,品川区オープンデータ トイレ情報
GS-TK-000113,品川区,PUBLIC,大井水神北公衆便所,,35.59555,139.732645,official,,,,,,,,,,,,,,,はい,,,,,http://www.city.shinagawa.tokyo.jp/ct/other000081600/toilet.csv,official_opendata,VERIFIED,品川区オープンデータ トイレ情報
GS-TK-000114,品川区,PUBLIC,弁天橋公衆便所,,35.597647,139.738992,official,,,,,,,,,,,,,,,はい,,,,,http://www.city.shinagawa.tokyo.jp/ct/other000081600/toilet.csv,official_opendata,VERIFIED,品川区オープンデータ トイレ情報
GS-TK-000115,品川区,PUBLIC,南大井公衆便所,,35.594728,139.736628,official,,,,,,,,,,,,,,,はい,,,,,http://www.city.shinagawa.tokyo.jp/ct/other000081600/toilet.csv,official_opendata,VERIFIED,品川区オープンデータ トイレ情報
GS-TK-000116,品川区,PUBLIC,水神公衆便所,,35.591828,139.730223,official,,,,,,,,,,,,,,,はい,,,,,http://www.city.shinagawa.tokyo.jp/ct/other000081600/toilet.csv,official_opendata,VERIFIED,品川区オープンデータ トイレ情報
GS-TK-000117,品川区,PUBLIC,新品川橋公衆便所,,35.616795,139.745299,official,,,,,,,,,,,,,,,はい,,,,,http://www.city.shinagawa.tokyo.jp/ct/other000081600/toilet.csv,official_opendata,VERIFIED,品川区オープンデータ トイレ情報
GS-TK-000118,品川区,PUBLIC,西小山駅前公衆便所,,35.615138,139.698561,official,,,,,,,,,,,,,,,はい,,,,,http://www.city.shinagawa.tokyo.jp/ct/other000081600/toilet.csv,official_opendata,VERIFIED,品川区オープンデータ トイレ情報
GS-TK-000119,品川区,PUBLIC,荏原橋公衆便所,,35.603737,139.707099,official,,,,,,,,,,,,,,,はい,,,,,http://www.city.shinagawa.tokyo.jp/ct/other000081600/toilet.csv,official_opendata,VERIFIED,品川区オープンデータ トイレ情報
GS-TK-000120,品川区,PUBLIC,平塚中央公衆便所,,35.618608,139.717354,official,,,,,,,,,,,,,,,はい,,,,,http://www.city.shinagawa.tokyo.jp/ct/other000081600/toilet.csv,official_opendata,VERIFIED,品川区オープンデータ トイレ情報
GS-TK-000121,品川区,PUBLIC,北品川２丁目公衆便所,,35.617112,139.743827,official,,,,,,,,,,,,,,,はい,,,,,http://www.city.shinagawa.tokyo.jp/ct/other000081600/toilet.csv,official_opendata,VERIFIED,品川区オープンデータ トイレ情報
GS-TK-000122,品川区,PUBLIC,三十五橋公衆便所,,35.602024,139.709024,official,,,,,,,,,,,,,,,はい,,,,,http://www.city.shinagawa.tokyo.jp/ct/other000081600/toilet.csv,official_opendata,VERIFIED,品川区オープンデータ トイレ情報
GS-TK-000123,品川区,PUBLIC,権現山公衆便所,,35.618575,139.737766,official,,,,,,,,,,,,,,,はい,,,,,http://www.city.shinagawa.tokyo.jp/ct/other000081600/toilet.csv,official_opendata,VERIFIED,品川区オープンデータ トイレ情報
GS-TK-000124,品川区,PUBLIC,新馬場北公衆便所,,35.617634,139.741366,official,,,,,,1,,,,,,,,,はい,,,,,http://www.city.shinagawa.tokyo.jp/ct/other000081600/toilet.csv,official_opendata,VERIFIED,品川区オープンデータ トイレ情報
GS-TK-000125,品川区,PUBLIC,新馬場南公衆便所,,35.615173,139.742477,official,,,,,,,,,,,,,,,はい,,,,,http://www.city.shinagawa.tokyo.jp/ct/other000081600/toilet.csv,official_opendata,VERIFIED,品川区オープンデータ トイレ情報
GS-TK-000126,品川区,PUBLIC,鹿嶋公衆便所,,35.59535,139.730095,official,,,,,,,,,,,,,,,はい,,,,,http://www.city.shinagawa.tokyo.jp/ct/other000081600/toilet.csv,official_opendata,VERIFIED,品川区オープンデータ トイレ情報
GS-TK-000127,品川区,PUBLIC,西大井公衆便所,,35.601793,139.721815,official,,,,,,1,,,,,,,,,はい,,,,,http://www.city.shinagawa.tokyo.jp/ct/other000081600/toilet.csv,official_opendata,VERIFIED,品川区オープンデータ トイレ情報
GS-TK-000128,品川区,PUBLIC,大井町緑地公衆便所,,35.606854,139.733072,official,,,,,,,,,,,,,,,はい,,,,,http://www.city.shinagawa.tokyo.jp/ct/other000081600/toilet.csv,official_opendata,VERIFIED,品川区オープンデータ トイレ情報
GS-TK-000129,品川区,PUBLIC,南品川六丁目公衆便所,,35.610462,139.73734,official,,,,,,,,,,,,,,,はい,,,,,http://www.city.shinagawa.tokyo.jp/ct/other000081600/toilet.csv,official_opendata,VERIFIED,品川区オープンデータ トイレ情報
